,CN,O,C,businessCategory,serialNumber,juristiction,issuer_CN,issuer_O,expired,notBefore,notAfter,verCode,time_collected
10653,ccsd.ca,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210416000000Z',b'20210715235959Z',0,1620583643.1778524
10656,unionairemaintenance.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210316000000Z',b'20210614235959Z',0,1620583646.5459347
10658,sunnysiderecords.com,,,,,,Starfield Secure Certificate Authority - G2,"Starfield Technologies, Inc.",False,b'20210116063225Z',b'20220116063225Z',0,1620583647.5342531
10659,mail.jstationx.com,,,,,,R3,Let's Encrypt,False,b'20210316191640Z',b'20210614191640Z',0,1620583648.147923
10660,agudahshulchicago.com,,,,,,R3,Let's Encrypt,False,b'20210318044127Z',b'20210616044127Z',0,1620583648.7256474
10661,crisparchitects.com,,,,,,R3,Let's Encrypt,False,b'20210325230643Z',b'20210623230643Z',0,1620583649.095044
10666,ballysac.com,,,,,,R3,Let's Encrypt,False,b'20210420102427Z',b'20210719102427Z',0,1620583651.9605925
10667,webdisk.newvoices.org,,,,,,R3,Let's Encrypt,False,b'20210316030744Z',b'20210614030744Z',0,1620583652.5405629
10668,www.1001xxxpictures.com,,,,,,R3,Let's Encrypt,False,b'20210312160520Z',b'20210610160520Z',0,1620583653.28726
10669,*.teleshopping.fr,TELE-SHOPPING,FR,,,,GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,False,b'20200813104114Z',b'20220814104114Z',0,1620583653.516095
10670,ginomescoli.com,,,,,,R3,Let's Encrypt,False,b'20210504124300Z',b'20210802124300Z',0,1620583656.1619325
10671,themolddrs.com,,,,,,Starfield Secure Certificate Authority - G2,"Starfield Technologies, Inc.",False,b'20210109155157Z',b'20220109155157Z',0,1620583658.3872085
10672,realestatedaily.nyc,,,,,,R3,Let's Encrypt,False,b'20210506132354Z',b'20210804132354Z',0,1620583660.4412751
10673,fontm.com,,,,,,R3,Let's Encrypt,False,b'20210505174803Z',b'20210803174803Z',0,1620583661.105866
10674,*.thirdlight.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20190814000000Z',b'20210828235959Z',0,1620583661.300242
10676,thenutritionreporter.com,,,,,,R3,Let's Encrypt,False,b'20210407085635Z',b'20210706085635Z',0,1620583662.0949464
10677,lazienkarium.pl,,,,,,R3,Let's Encrypt,False,b'20210430215114Z',b'20210729215114Z',0,1620583662.4650984
10678,www.episode.eu,,,,,,R3,Let's Encrypt,False,b'20210430082008Z',b'20210729082008Z',0,1620583663.7960796
10679,www.paragraphpunch.com,,,,,,RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,False,b'20201105000000Z',b'20211105235959Z',0,1620583664.5556498
10680,uba.uz,,,,,,R3,Let's Encrypt,False,b'20210410052146Z',b'20210709052146Z',0,1620583665.293372
10681,*.theculinaryjumble.com,,,,,,Let's Encrypt Authority X3,Let's Encrypt,True,b'20190808092418Z',b'20191106092418Z',10,1620583665.8042877
10682,www.liqmart.com,,,,,,R3,Let's Encrypt,False,b'20210312173947Z',b'20210610173947Z',0,1620583666.2535598
10683,olympia.ie,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210318000000Z',b'20210616235959Z',0,1620583666.5012217
10685,paydayloanswed.com,,,,,,R3,Let's Encrypt,False,b'20210316232346Z',b'20210614232346Z',0,1620583667.775398
10686,www.kingwanatranslation.com,,,,,,R3,Let's Encrypt,False,b'20210427155028Z',b'20210726155028Z',0,1620583668.13598
10687,www.royaltaj.com.au,,,,,,R3,Let's Encrypt,False,b'20210506004539Z',b'20210804004539Z',0,1620583668.8468544
10688,mail.85cafe.com,Gourmet Master Co. Ltd.,TW,,,,Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,False,b'20200410000000Z',b'20220618235959Z',0,1620583671.807129
10689,*.webhero.com,"Catalog.com, Inc.",US,,,,GeoTrust RSA CA 2018,DigiCert Inc,False,b'20200527000000Z',b'20210609120000Z',0,1620583672.6250222
10690,autodiscover.karlskidsprogram.info,,,,,,R3,Let's Encrypt,False,b'20210215204836Z',b'20210516204836Z',0,1620583673.2061121
10691,*.books-express.ro,,,,,,RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,False,b'20210405000000Z',b'20220405235959Z',0,1620583673.8560953
10693,ausgefallene-ideen.com,,,,,,R3,Let's Encrypt,False,b'20210405075958Z',b'20210704075958Z',0,1620583674.7646136
10694,www.jailexchange.com,"Johnny Ex, Inc.",US,Private Organization,5456426,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20190819193837Z',b'20211005182201Z',0,1620583675.32955
10695,videogameperfection.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20201221120424Z',b'20220120060126Z',0,1620583675.6198688
10697,admin.haoxuezaixian.com,,,,,,Encryption Everywhere DV TLS CA - G1,DigiCert Inc,False,b'20210319000000Z',b'20220319235959Z',0,1620583677.3310509
10698,www.friedberg.de,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210107000000Z',b'20220107235959Z',0,1620583678.0736835
10700,cpcontacts.vehiclewiringproducts.co.uk,,,,,,R3,Let's Encrypt,False,b'20210323044716Z',b'20210621044716Z',0,1620583678.6749372
10701,pelleimpab.de,,,,,,Encryption Everywhere DV TLS CA - G1,DigiCert Inc,False,b'20201022000000Z',b'20211021235959Z',0,1620583679.8893626
10703,practicalbioethics.org,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210320000000Z',b'20210618235959Z',0,1620583680.7653625
10704,*.treelight.com,,,,,,R3,Let's Encrypt,False,b'20210410175403Z',b'20210709175403Z',0,1620583681.685896
10705,www.3gtech.cn,,,,,,R3,Let's Encrypt,False,b'20210224151034Z',b'20210525151034Z',0,1620583682.6140418
10706,www.boutiquerugs.com,,,,,,GeoTrust TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,False,b'20210118000000Z',b'20220118235959Z',0,1620583683.204538
10707,makerguides.com,,,,,,R3,Let's Encrypt,False,b'20210414124419Z',b'20210713124419Z',0,1620583683.592673
10708,butilovethem.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210112000000Z',b'20220112235959Z',0,1620583684.1484003
10709,celekt.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20210319094419Z',b'20220319094419Z',0,1620583685.0191126
10710,eicohr.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210312000000Z',b'20210610235959Z',0,1620583685.6722908
10711,cheharvey.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20201210113713Z',b'20220111113713Z',0,1620583686.355114
10712,www.citeroyaleloches.fr,,,,,,R3,Let's Encrypt,False,b'20210429005923Z',b'20210728005923Z',0,1620583686.6867023
10713,cyclehoop.com,,,,,,R3,Let's Encrypt,False,b'20210401230321Z',b'20210630230321Z',0,1620583686.8852556
10714,cultureproject.org,,,,,,R3,Let's Encrypt,False,b'20210330110310Z',b'20210628110310Z',0,1620583687.2759266
10715,*.bisco.com,"Bisco, Inc.",US,,,,USERTrust RSA Organization Validation Secure Server CA,The USERTRUST Network,False,b'20210416000000Z',b'20220517235959Z',0,1620583687.8519247
10717,jessylanza.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20210106134057Z',b'20220207134057Z',0,1620583688.8884473
10718,*.euronic.fi,Euronic Oy,FI,,,,DigiCert SHA2 Secure Server CA,DigiCert Inc,False,b'20200210000000Z',b'20220315120000Z',0,1620583689.2722123
10719,projectkid.com,,,,,,R3,Let's Encrypt,False,b'20210401032410Z',b'20210630032410Z',0,1620583689.721035
10720,genesysworks.org,,,,,,R3,Let's Encrypt,False,b'20210331125719Z',b'20210629125719Z',0,1620583690.3187199
10721,mereorthodoxy.com,,,,,,R3,Let's Encrypt,False,b'20210330152543Z',b'20210628152543Z',0,1620583690.8335004
10722,cpcontacts.injo.com,,,,,,R3,Let's Encrypt,False,b'20210416161544Z',b'20210715161544Z',0,1620583691.4468808
10723,iwalk-free.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20200713040642Z',b'20210811105725Z',0,1620583692.737314
10725,asf-stop.com,,,,,,R3,Let's Encrypt,False,b'20210322230655Z',b'20210620230655Z',0,1620583693.2236178
10726,*.covepoconoresorts.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210215000000Z',b'20220317235959Z',0,1620583693.8313708
10727,industrialheating.com,,,,,,RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,False,b'20201112000000Z',b'20211112235959Z',0,1620583694.4445434
10728,selections.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210313000000Z',b'20210611235959Z',0,1620583694.7098572
10729,mattkruse.com,,,,,,R3,Let's Encrypt,False,b'20210317040303Z',b'20210615040303Z',0,1620583694.9156864
10731,allnewsweb.com,,,,,,R3,Let's Encrypt,False,b'20210312020614Z',b'20210610020614Z',0,1620583696.3747733
10733,*.skm.dk,Skatteforvaltningen,DK,,,,GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,False,b'20200904062702Z',b'20211006062702Z',0,1620583697.0079408
10735,bantamtools.com,,,,,,R3,Let's Encrypt,False,b'20210504063018Z',b'20210802063018Z',0,1620583698.7681587
10737,storymaker.cc,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210425000000Z',b'20210724235959Z',0,1620583700.330718
10738,latinainstitute.org,,,,,,R3,Let's Encrypt,False,b'20210329042708Z',b'20210627042708Z',0,1620583700.9515638
10739,jump.spreton.com,,,,,,R3,Let's Encrypt,False,b'20210421033755Z',b'20210720033755Z',0,1620583701.8648336
10740,www.wijchen.nl,Gemeente Wijchen,NL,,00000001001096874000,,KPN PKIoverheid Server CA 2020,KPN B.V.,False,b'20210309131031Z',b'20220330131031Z',0,1620583702.1765199
10741,ibd.com.br,,,,,,R3,Let's Encrypt,False,b'20210428123122Z',b'20210727123122Z',0,1620583702.9410858
10742,cpanel.jeffnolan.com,,,,,,R3,Let's Encrypt,False,b'20210417113844Z',b'20210716113844Z',0,1620583703.5891986
10744,missingreward.tv,,,,,,R3,Let's Encrypt,False,b'20210411091106Z',b'20210710091106Z',0,1620583704.5929468
10745,mail.ruxthai-guesthouse-chiangmai.com,,,,,,R3,Let's Encrypt,False,b'20210310085011Z',b'20210608085011Z',0,1620583705.2481296
10746,rallycarsforsale.net,,,,,,R3,Let's Encrypt,False,b'20210509150150Z',b'20210807150150Z',0,1620583706.9346666
10751,crawley.gov.uk,,,,,,R3,Let's Encrypt,False,b'20210327164934Z',b'20210625164934Z',0,1620583709.1934373
10754,censtimco.org,,,,,,R3,Let's Encrypt,False,b'20210406210759Z',b'20210705210759Z',0,1620583709.7815614
10755,difrax.com,,,,,,R3,Let's Encrypt,False,b'20210509011527Z',b'20210807011527Z',0,1620583709.9562397
10757,jococups.com,,,,,,Starfield Secure Certificate Authority - G2,"Starfield Technologies, Inc.",False,b'20201104022312Z',b'20211104022312Z',0,1620583712.4906046
10758,baohiembatbuoc.com,,,,,,R3,Let's Encrypt,False,b'20210317014348Z',b'20210615014348Z',0,1620583713.4710302
10759,ciosummits.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210320000000Z',b'20210618235959Z',0,1620583713.894437
10760,pastiglieleone.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210331000000Z',b'20210629235959Z',0,1620583715.387163
10761,www.ag25.ru,,RU,,,,GlobalSign Domain Validation CA - SHA256 - G2,GlobalSign nv-sa,True,b'20180125070722Z',b'20190126070722Z',21,1620583717.7308195
10764,thisiseindhoven.com,,,,,,R3,Let's Encrypt,False,b'20210407093747Z',b'20210706093747Z',0,1620583721.2067256
10765,yeezy-bluetint.us,,,,,,R3,Let's Encrypt,False,b'20210314234536Z',b'20210612234536Z',0,1620583721.4899929
10766,blackberrymobile.cz,,,,,,Let's Encrypt Authority X3,Let's Encrypt,True,b'20200831090255Z',b'20201129090255Z',10,1620583721.8328252
10767,webmail.sanjuancounty.org,,,,,,R3,Let's Encrypt,False,b'20210411101209Z',b'20210710101209Z',0,1620583722.454835
10768,www.spyphone-reviews.com,,,,,,R3,Let's Encrypt,False,b'20210316185749Z',b'20210614185749Z',0,1620583722.8467176
10769,justfocus.fr,,,,,,R3,Let's Encrypt,False,b'20210316120113Z',b'20210614120113Z',0,1620583723.032681
10772,findingipvalue.com,,,,,,R3,Let's Encrypt,False,b'20210428070719Z',b'20210727070719Z',0,1620583724.5260882
10774,back4blood.com,,,,,,Amazon,Amazon,False,b'20201207000000Z',b'20220105235959Z',0,1620583724.7671783
10775,adinaglass.ir,,,,,,R3,Let's Encrypt,False,b'20210405092251Z',b'20210704092251Z',0,1620583725.3945992
10776,*.hungryhorsenews.com,,,,,,RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,False,b'20210222000000Z',b'20220222235959Z',0,1620583726.097452
10778,www.aimengniu.com,,,,,,TrustAsia TLS RSA CA,"TrustAsia Technologies, Inc.",False,b'20201203000000Z',b'20211202235959Z',0,1620583728.1894982
10779,windowsmania.pl,,,,,,R3,Let's Encrypt,False,b'20210406013811Z',b'20210705013811Z',0,1620583728.590174
10780,rca.3techgroup.it,,,,,,R3,Let's Encrypt,False,b'20210312090558Z',b'20210610090558Z',0,1620583728.815833
10781,*.b2binpay.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20191225000000Z',b'20211224235959Z',0,1620583728.9392555
10782,www.brilliancepublishing.com,,,,,,Amazon,Amazon,False,b'20201222000000Z',b'20220120235959Z',0,1620583729.28275
10783,*.sakalmediagroup.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20210320120826Z',b'20220421120826Z',0,1620583729.9984252
10784,*.digitizingdesigner.com,,,,,,R3,Let's Encrypt,False,b'20210506172607Z',b'20210804172607Z',0,1620583730.5847194
10786,friendswithanne.com,,,,,,ZeroSSL RSA Domain Secure Site CA,ZeroSSL,False,b'20210418000000Z',b'20210717235959Z',0,1620583731.1728284
10787,someren.nl,Gemeente Someren,NL,Government Entity,17273152,,Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,False,b'20210108000000Z',b'20220119235959Z',0,1620583731.386504
10790,wayfarerschapel.org,,,,,,R3,Let's Encrypt,False,b'20210325210133Z',b'20210623210133Z',0,1620583733.4312088
10792,www.bernardin.ca,,,,,,RapidSSL RSA CA 2018,DigiCert Inc,False,b'20200728000000Z',b'20210827120000Z',0,1620583735.1636333
10793,iyibeslenin.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210412000000Z',b'20210711235959Z',0,1620583736.5337214
10794,*.supersklep.pl,,,,,,DOMENY SSL DV Certification Authority,DOMENY.PL sp. z o.o,False,b'20201208000000Z',b'20211208235959Z',0,1620583736.797495
10795,www.historicalclimatology.com,,,,,,R3,Let's Encrypt,False,b'20210327155059Z',b'20210625155059Z',0,1620583737.4294074
10796,alberguesyrefugiosdearagon.com,,,,,,R3,Let's Encrypt,False,b'20210316071553Z',b'20210614071553Z',0,1620583737.6811728
10797,silkplantsdirect.com,,,,,,R3,Let's Encrypt,False,b'20210419174400Z',b'20210718174400Z',0,1620583737.79028
10798,hallinnonopas.pellervo.fi,,,,,,R3,Let's Encrypt,False,b'20210508065342Z',b'20210806065342Z',0,1620583738.1214733
10800,*.schoolcloud.co.uk,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20191223000000Z',b'20211222235959Z',0,1620583740.9258626
10801,oclb.fr,,,,,,R3,Let's Encrypt,False,b'20210507141023Z',b'20210805141023Z',0,1620583743.1437805
10802,palaumusica.org,,,,,,R3,Let's Encrypt,False,b'20210410080735Z',b'20210709080735Z',0,1620583745.337972
10804,quidd.co,,,,,,Amazon,Amazon,False,b'20210112000000Z',b'20220209235959Z',0,1620583747.9157481
10805,motion-meets-emotions.de,,,,,,R3,Let's Encrypt,False,b'20210410132207Z',b'20210709132207Z',0,1620583748.5996568
10806,link4.pl,Link4 Towarzystwo Ubezpieczeń S.A.,PL,Private Organization,0000142452,Warszawa,Certum Extended Validation CA SHA2,Unizeto Technologies S.A.,False,b'20200927220000Z',b'20210927220000Z',0,1620583748.9334111
10807,auto-szef.pl,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210401000000Z',b'20210630235959Z',0,1620583750.1397223
10808,www.boersenag.de,BOEAG Boersen AG,DE,,,,TeleSec ServerPass Class 2 CA,T-Systems International GmbH,False,b'20200525074417Z',b'20220530235959Z',0,1620583750.8058574
10809,www.allthingstopics.com,,,,,,R3,Let's Encrypt,False,b'20210509163022Z',b'20210807163022Z',0,1620583752.695917
10810,*.d-money.jp,"CyberAgent, Inc.",JP,,,,Cybertrust Japan SureServer CA G4,"Cybertrust Japan Co., Ltd.",False,b'20210402023028Z',b'20220430145900Z',0,1620583752.9616094
10811,sherocks4cancer.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210329000000Z',b'20220329235959Z',0,1620583753.7721453
10813,*.farishtheme.ir,,,,,,R3,Let's Encrypt,False,b'20210421161717Z',b'20210720161717Z',0,1620583755.1916711
10814,www.visitbakersfield.com,,,,,,RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,False,b'20201014000000Z',b'20211022235959Z',0,1620583760.8825538
10815,ridersguide.nl,,,,,,R3,Let's Encrypt,False,b'20210420233617Z',b'20210719233617Z',0,1620583761.3752682
10816,internet.naturpark-suedschwarzwald.de,,,,,,R3,Let's Encrypt,False,b'20210425022920Z',b'20210724022920Z',0,1620583761.6257172
10817,efinegroup.com,,,,,,TrustAsia TLS RSA CA,"TrustAsia Technologies, Inc.",False,b'20200713000000Z',b'20210713120000Z',0,1620583762.1404307
10818,arenaipt.com.my,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210425000000Z',b'20210724235959Z',0,1620583763.027691
10819,glasprofi24.de,,,,,,R3,Let's Encrypt,False,b'20210426050332Z',b'20210725050332Z',0,1620583763.3058686
10820,themintla.com,,,,,,R3,Let's Encrypt,False,b'20210502011041Z',b'20210731011041Z',0,1620583763.910499
10821,newenglandoil.com,,,,,,R3,Let's Encrypt,False,b'20210414074948Z',b'20210713074948Z',0,1620583764.687904
10822,portlandjetport.org,,,,,,R3,Let's Encrypt,False,b'20210401191845Z',b'20210630191845Z',0,1620583764.8800259
10823,fotorapidonline.es,,,,,,R3,Let's Encrypt,False,b'20210325130205Z',b'20210623130205Z',0,1620583765.1911047
10824,essexparts.com,,,,,,R3,Let's Encrypt,False,b'20210301104918Z',b'20210530104918Z',0,1620583765.5243807
10825,countingup.com,,,,,,R3,Let's Encrypt,False,b'20210401051433Z',b'20210630051433Z',0,1620583766.0675426
10826,*.metapop.com,,,,,,GeoTrust TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,False,b'20210304000000Z',b'20220309235959Z',0,1620583766.1700585
10828,mmvstroy.ru,,,,,,R3,Let's Encrypt,False,b'20210425030302Z',b'20210724030302Z',0,1620583767.7725859
10830,visitdenmark.de,,,,,,R3,Let's Encrypt,False,b'20210414014224Z',b'20210713014224Z',0,1620583768.0770345
10831,learningagilitytest.360dereceliderlik.com,,,,,,learningagilitytest.360dereceliderlik.com,,True,b'20190911175739Z',b'20200910175739Z',10,1620583768.232603
10832,www.flsheriffs.org,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20191005000000Z',b'20211103235959Z',0,1620583769.0184083
10834,www.softwaretoolbox.com,Software Toolbox Inc,US,Private Organization,0481804,,DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,False,b'20190905000000Z',b'20210912120000Z',0,1620583769.798584
10835,loadingartist.com,"Cloudflare, Inc.",US,,,,Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",False,b'20210506000000Z',b'20220505235959Z',0,1620583770.006216
10837,allhentai-loli.xyz,,,,,,R3,Let's Encrypt,False,b'20210414191725Z',b'20210713191725Z',0,1620583772.4613256
10838,qdpro.com.ua,,,,,,R3,Let's Encrypt,False,b'20210319054116Z',b'20210617054116Z',0,1620583774.9303086
10839,www.luebben.de,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20200618000000Z',b'20220618235959Z',0,1620583775.1305246
10840,286kk.pl,,,,,,R3,Let's Encrypt,False,b'20210404122047Z',b'20210703122047Z',0,1620583775.435501
10842,financialconsult.healthcareplans.us,,,,,,financialconsult.healthcareplans.us,,True,b'20180906083413Z',b'20190906083413Z',10,1620583777.4907498
10843,*.elite-auto.fr,CLUB SOLUTION SASU,FR,,,,Thawte RSA CA 2018,DigiCert Inc,False,b'20210301000000Z',b'20220401235959Z',0,1620583777.7488482
10844,api.binding.miniem.nl,,,,,,R3,Let's Encrypt,False,b'20210317225155Z',b'20210615225155Z',0,1620583777.891931
10845,www.homecredit.cz,Home Credit a.s.,CZ,Private Organization,26978636,,Thawte EV RSA CA 2018,DigiCert Inc,False,b'20201013000000Z',b'20211108235959Z',0,1620583778.0900524
10846,metodolog.ru,,,,,,R3,Let's Encrypt,False,b'20210302202543Z',b'20210531202543Z',0,1620583778.4074574
10850,caravantimes.co.uk,,,,,,R3,Let's Encrypt,False,b'20210330151157Z',b'20210628151157Z',0,1620583780.4803588
10852,buran.fr,,,,,,R3,Let's Encrypt,False,b'20210324100517Z',b'20210622100517Z',0,1620583780.7680948
10853,mngtracker.com,,,,,,mngtracker.com,,True,b'20180421054332Z',b'20190421054332Z',10,1620583781.1150522
10854,goifetch.com,,,,,,R3,Let's Encrypt,False,b'20210317005146Z',b'20210615005146Z',0,1620583783.6724389
10855,carpoint.com.au,,,,,,Amazon,Amazon,False,b'20201120000000Z',b'20211219235959Z',0,1620583783.8926075
10856,*.fazer.com,Oy Karl fazer Ab,FI,,,,DigiCert SHA2 Secure Server CA,DigiCert Inc,False,b'20201021000000Z',b'20211011235959Z',0,1620583784.1356156
