,CN,O,C,businessCategory,serialNumber,juristiction,issuer_CN,issuer_O,expired,notBefore,notAfter,verCode,time_collected
1344,*.goldenservicesonline.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210216000000Z',b'20220228235959Z',0,1620479593.6052434
1371,adbc.al,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20201208000000Z',b'20211210235959Z',0,1620479593.6960304
1381,1n7b.cn,,,,,,R3,Let's Encrypt,0.0,b'20210419230306Z',b'20210718230306Z',0,1620479593.1702824
1451,japan-amazon.top,,,,,,R3,Let's Encrypt,0.0,b'20210421094855Z',b'20210720094855Z',0,1620479593.9320855
1507,www.amakuzon.co.jp.shusinami.top,,,,,,R3,Let's Encrypt,0.0,b'20210420002400Z',b'20210719002400Z',0,1620479592.709627
1509,gerencia.crackedsidewalks.com,,,,,,R3,Let's Encrypt,0.0,b'20210331173456Z',b'20210629173456Z',0,1620479592.9077575
1532,olxpl.rouder.info,,,,,,R3,Let's Encrypt,0.0,b'20210423051749Z',b'20210722051749Z',0,1620479593.5198302
1539,www.amazon-co.jp.shuanbieslnfka.top,,,,,,R3,Let's Encrypt,0.0,b'20210424100013Z',b'20210723100013Z',0,1620479593.3427925
1579,olxpt.payd-info.com,,,,,,R3,Let's Encrypt,0.0,b'20210422105717Z',b'20210721105717Z',0,1620479593.9299977
1641,shortener.secureserver.net,"Special Domain Services, LLC",US,Private Organization,R17247303,,Starfield Secure Certificate Authority - G2,"Starfield Technologies, Inc.",0.0,b'20200715072714Z',b'20220715072714Z',0,1620479593.5839002
1686,astronomics.co,,,,,,R3,Let's Encrypt,0.0,b'20210424132254Z',b'20210723132254Z',0,1620479592.658786
1687,*.copasa.gob.pe,,,,,,R3,Let's Encrypt,0.0,b'20210223035849Z',b'20210524035849Z',0,1620479593.6538062
1693,paject.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0.0,b'20210404202216Z',b'20220506202216Z',0,1620479593.2226799
1694,covid19.irs.gov.3rdpayment.com,,,,,,R3,Let's Encrypt,0.0,b'20210423081211Z',b'20210722081211Z',0,1620479593.1023133
1711,get-stated.com,,,,,,R3,Let's Encrypt,0.0,b'20210422102643Z',b'20210721102643Z',0,1620479593.2075808
1755,bestbusinesscommunity.com,,,,,,R3,Let's Encrypt,0.0,b'20210220035003Z',b'20210521035003Z',0,1620479592.9932592
1757,brgaymap.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20200926000000Z',b'20210926235959Z',0,1620479592.9924917
1790,*.s3.eu-de.cloud-object-storage.appdomain.cloud,International Business Machines Corporation,US,,,,DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0.0,b'20201123000000Z',b'20211213235959Z',0,1620479593.2425995
1830,aktualisierung-kundendaten.de,,,,,,GeoTrust TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,0.0,b'20210422000000Z',b'20220421235959Z',0,1620479593.3694596
1880,*.sitebeat.site,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210421000000Z',b'20220522235959Z',0,1620479592.8473184
1938,bearlint34.com,,,,,,R3,Let's Encrypt,0.0,b'20210423193607Z',b'20210722193607Z',0,1620479593.0333173
1983,doyamimarlik.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210329000000Z',b'20210627235959Z',0,1620479593.3249874
2015,www.ronaldjamesgroup.co,,,,,,R3,Let's Encrypt,0.0,b'20210424215357Z',b'20210723215357Z',0,1620479592.8187933
2083,bbsschool.co.in,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210209000000Z',b'20210510235959Z',0,1620479593.5211172
2091,*.grafis.ba,,,,,,*.grafis.ba,,0.0,b'20210421222851Z',b'20220421222851Z',18,1620479593.0623217
2175,aspenvalleyvapes.co,,,,,,R3,Let's Encrypt,0.0,b'20210423123615Z',b'20210722123615Z',0,1620479593.2772162
2186,codesterio.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20201031000000Z',b'20211031235959Z',0,1620479593.4297378
2233,orionsbelttech.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210424000000Z',b'20220424235959Z',0,1620479593.9419243
2257,amazonco1jp.vip,,,,,,R3,Let's Encrypt,0.0,b'20210424144231Z',b'20210723144231Z',0,1620479592.9359047
2298,magaredraxs2.001www.com,,,,,,R3,Let's Encrypt,0.0,b'20210419091906Z',b'20210718091906Z',0,1620479593.3257859
2309,centroeducativominimundo.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210210000000Z',b'20210511235959Z',0,1620479593.0670376
2373,clickearthbill.dns2gooffice.com,,,,,,R3,Let's Encrypt,0.0,b'20210421171821Z',b'20210720171821Z',0,1620479593.5783372
2389,cpanel.chatgrupwhatsapp18.duckdns.org,,,,,,R3,Let's Encrypt,0.0,b'20210423024408Z',b'20210722024408Z',0,1620479593.3932998
2390,ifatechniques.com,,,,,,R3,Let's Encrypt,0.0,b'20210424175942Z',b'20210723175942Z',0,1620479592.937562
2420,returnedparcelfee.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210420000000Z',b'20220420235959Z',0,1620479592.5910099
2434,*.s3-web.eu-de.cloud-object-storage.appdomain.cloud,INTERNATIONAL BUSINESS MACHINES CORPORATION,US,,,,DigiCert SHA2 Secure Server CA,DigiCert Inc,0.0,b'20201011000000Z',b'20211020120000Z',0,1620479593.6582513
2451,ci2.towebs.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210318000000Z',b'20210616235959Z',0,1620479593.5141604
2517,lano.my,,,,,,R3,Let's Encrypt,0.0,b'20210328054454Z',b'20210626054454Z',0,1620479592.838708
2553,*.lareference.ac.ma,,,,,,R3,Let's Encrypt,0.0,b'20210424185426Z',b'20210723185426Z',0,1620479592.8163486
2554,berbagivideoviral-2021.duckdns.org,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210421000000Z',b'20210720235959Z',0,1620479593.6436715
2558,smtp.cekil,,,,,,smtp.cekil,,0.0,b'20210420054139Z',b'20220420054139Z',18,1620479593.8278039
2626,tempsom.duckdns.org,,,,,,R3,Let's Encrypt,0.0,b'20210421152539Z',b'20210720152539Z',0,1620479593.1335566
2631,*.square.site,"Square, Inc.",US,,,,Entrust Certification Authority - L1K,"Entrust, Inc.",0.0,b'20210202194033Z',b'20220226194032Z',0,1620479592.882076
2645,autodiscover.kashewtrading.com,,,,,,R3,Let's Encrypt,0.0,b'20210330205954Z',b'20210628205954Z',0,1620479593.8408768
2673,espace-client-red-sfr-fr.ibancosantander.net,,,,,,espace-client-red-sfr-fr.ibancosantander.net,,0.0,b'20201223130831Z',b'20211223130831Z',18,1620479592.789432
2676,sparkasse-notwendige-nachricht.com,,,,,,R3,Let's Encrypt,0.0,b'20210422143044Z',b'20210721143044Z',0,1620479592.705725
2694,jp-amazon.f6x.top,,,,,,R3,Let's Encrypt,0.0,b'20210423175120Z',b'20210722175120Z',0,1620479593.2321694
2771,pulaivolunteers.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210324000000Z',b'20210622235959Z',0,1620479592.6678474
2772,tobyniczegoniezmienilo.cyou,,,,,,R3,Let's Encrypt,0.0,b'20210419211443Z',b'20210718211443Z',0,1620479593.6346526
2807,*.ayaline.com,AYALINE,FR,,,,GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,0.0,b'20200827092447Z',b'20211024162726Z',0,1620479592.5940464
2814,reokutaeiurenreiuseropi4trjzmv.top,,,,,,R3,Let's Encrypt,0.0,b'20210420101245Z',b'20210719101245Z',0,1620479593.1222157
2861,webmail.authscnsecure.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210418000000Z',b'20220418235959Z',0,1620479593.1177523
2876,*.eu-gb.cf.appdomain.cloud,International Business Machines Corporation,US,,,,DigiCert SHA2 Secure Server CA,DigiCert Inc,0.0,b'20200827000000Z',b'20210901120000Z',0,1620479593.7972147
2909,mclaren-fe.ml,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210421000000Z',b'20210720235959Z',0,1620479593.6167436
2952,sparxinteriors.co.zw,,,,,,Let's Encrypt Authority X3,Let's Encrypt,1.0,b'20190702213603Z',b'20190930213603Z',10,1620479593.7193074
3049,conijp.shop,,,,,,R3,Let's Encrypt,0.0,b'20210421140641Z',b'20210720140641Z',0,1620479593.4969833
3054,www.roinaztn.xyz,,,,,,R3,Let's Encrypt,0.0,b'20210419095903Z',b'20210718095903Z',0,1620479593.4981706
3105,asseenontvwebstore.co,,,,,,R3,Let's Encrypt,0.0,b'20210423123559Z',b'20210722123559Z',0,1620479592.9920583
3112,hsbc.auth-loginsecure.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210423000000Z',b'20220423235959Z',0,1620479592.6335254
3177,re-act.ddns.net,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210420000000Z',b'20210719235959Z',0,1620479593.06183
3187,grupbkp-tantee01.duckdns.org,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210422000000Z',b'20210721235959Z',0,1620479592.6747017
3227,kuroneko-yamato-iq.top,,,,,,R3,Let's Encrypt,0.0,b'20210423035325Z',b'20210722035325Z',0,1620479593.0353808
3253,omnwfgd.cn,,,,,,R3,Let's Encrypt,0.0,b'20210418232850Z',b'20210717232850Z',0,1620479592.9471521
3255,hegartysbutchers.com,,,,,,R3,Let's Encrypt,0.0,b'20210417112537Z',b'20210716112537Z',0,1620479593.5373456
3313,remillardconsulting.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0.0,b'20210418155241Z',b'20220520155241Z',0,1620479593.7098584
3332,dev.oppstop.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210220000000Z',b'20210521235959Z',0,1620479592.9967093
3351,giveaway-bundel.duckdns.org,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210422000000Z',b'20210721235959Z',0,1620479593.8711522
3416,jaccs.co.jp.bjdfac.com,,,,,,R3,Let's Encrypt,0.0,b'20210422162458Z',b'20210721162458Z',0,1620479593.538374
3445,taazasabji.in,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210405000000Z',b'20210704235959Z',0,1620479593.6927123
3463,bluefeetschool.com.mx.bluefeetexpeditions.com,,,,,,R3,Let's Encrypt,0.0,b'20210421044721Z',b'20210720044721Z',0,1620479593.0397317
3464,goumbalos.thats.im,,,,,,R3,Let's Encrypt,0.0,b'20210410230126Z',b'20210709230126Z',0,1620479593.4936345
3476,www.amazon-jpzon.date,,,,,,R3,Let's Encrypt,0.0,b'20210424161211Z',b'20210723161211Z',0,1620479593.9798918
3511,autodiscover.portalviskase.mx,,,,,,R3,Let's Encrypt,0.0,b'20210309145054Z',b'20210607145054Z',0,1620479593.7035847
3561,olx.pl-gotorders.icu,,,,,,R3,Let's Encrypt,0.0,b'20210424111339Z',b'20210723111339Z',0,1620479593.756904
3646,mail.bkp187whatsap.duckdns.org,,,,,,R3,Let's Encrypt,0.0,b'20210420165020Z',b'20210719165020Z',0,1620479593.6579776
3696,*.yam.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20200513000000Z',b'20210712235959Z',0,1620479593.9085183
3712,akshartours.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210330000000Z',b'20210628235959Z',0,1620479592.7942116
3739,dutieslanding.vexecommerce.com,,,,,,R3,Let's Encrypt,0.0,b'20210417154453Z',b'20210716154453Z',0,1620479594.0069232
3744,rakuten.co.jp.raakuutenvip.xyz,,,,,,R3,Let's Encrypt,0.0,b'20210424110405Z',b'20210723110405Z',0,1620479592.72304
3763,ml-event79-com.duckdns.org,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210416000000Z',b'20210715235959Z',0,1620479592.8446171
3774,grub.videoviral-baru2021.duckdns.org,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210422000000Z',b'20210721235959Z',0,1620479593.079884
3820,allergotek.sa,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210330000000Z',b'20210628235959Z',0,1620479593.7938533
3850,jinaka.com,,,,,,ZeroSSL RSA Domain Secure Site CA,ZeroSSL,0.0,b'20210324000000Z',b'20210622235959Z',0,1620479593.2774694
3919,www.fundamental.pt,,,,,,R3,Let's Encrypt,0.0,b'20210419185803Z',b'20210718185803Z',0,1620479593.1919003
3944,olx.pl-holded.shop,,,,,,R3,Let's Encrypt,0.0,b'20210423135633Z',b'20210722135633Z',0,1620479593.8445
3959,tgp-store.co.id,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210320000000Z',b'20210618235959Z',0,1620479593.447643
3960,msdocs.live,,,,,,ZeroSSL RSA Domain Secure Site CA,ZeroSSL,0.0,b'20210405000000Z',b'20210704235959Z',0,1620479593.2621176
3993,www1.micatd.co.jp.shanhujie.com,,,,,,R3,Let's Encrypt,0.0,b'20210422200538Z',b'20210721200538Z',0,1620479592.6634855
4004,grrupchathot9.duckdns.org,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210422000000Z',b'20210721235959Z',0,1620479593.80856
4009,*.emaze.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0.0,b'20210114105618Z',b'20220215105618Z',0,1620479593.0263648
4041,www.security.hs-onlinebanking-service.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210423000000Z',b'20220423235959Z',0,1620479593.7481954
4060,ameroventure.com,,,,,,R3,Let's Encrypt,0.0,b'20210224112514Z',b'20210525112514Z',0,1620479593.8056195
4145,h2917919.stratoserver.net,,,,,,R3,Let's Encrypt,0.0,b'20210409122542Z',b'20210708122542Z',0,1620479593.5715313
4188,e22330.cn,,,,,,R3,Let's Encrypt,0.0,b'20210411204649Z',b'20210710204649Z',0,1620479592.6023386
4224,carmovers.jplms.com.au,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210402000000Z',b'20210701235959Z',0,1620479593.6600797
4244,vitaup.com.tr,,,,,,R3,Let's Encrypt,0.0,b'20210218105759Z',b'20210519105759Z',0,1620479593.2466273
4263,*.e-pagos.cl,EFT Group S.A.,CL,,,,Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0.0,b'20200531000000Z',b'20220412235959Z',0,1620479593.4299984
4264,mclaren-fe.tk,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210421000000Z',b'20210720235959Z',0,1620479593.2929
4268,alliances-portes-fenetres.fr,,,,,,R3,Let's Encrypt,0.0,b'20210311054706Z',b'20210609054706Z',0,1620479592.5929582
1,localix.com.br,,,,,,R3,Let's Encrypt,0.0,b'20210313200312Z',b'20210611200312Z',0,1620479598.8459704
3,carriagegaragedoor.info,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210426000000Z',b'20210725235959Z',0,1620479598.0210042
10,optisample.cf,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210428000000Z',b'20210727235959Z',0,1620479597.8528318
13,cpcalendars.sicamonline.com.br,,,,,,R3,Let's Encrypt,0.0,b'20210331084201Z',b'20210629084201Z',0,1620479598.3505247
14,m.httpsservices.runescape.com-no.ru,,,,,,R3,Let's Encrypt,0.0,b'20210428010356Z',b'20210727010356Z',0,1620479598.406399
18,webdisk.chatgrupwhatsapp8.duckdns.org,,,,,,R3,Let's Encrypt,0.0,b'20210426203158Z',b'20210725203158Z',0,1620479597.6034467
19,retkuen-jp.hhhnd.com,,,,,,R3,Let's Encrypt,0.0,b'20210429181045Z',b'20210728181045Z',0,1620479597.6371748
25,ssl.fminterativams.com.br,,,,,,R3,Let's Encrypt,0.0,b'20210428052447Z',b'20210727052447Z',0,1620479599.6164787
26,tpservlces.runescape.com-ov.ru,,,,,,R3,Let's Encrypt,0.0,b'20210429130359Z',b'20210728130359Z',0,1620479598.2848313
34,mpm.unpas.ac.id,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210424000000Z',b'20210723235959Z',0,1620479599.7988937
35,m.www.runescape.com-tp.ru,,,,,,R3,Let's Encrypt,0.0,b'20210428040401Z',b'20210727040401Z',0,1620479597.9519417
40,miestadodecuenta.net,,,,,,R3,Let's Encrypt,0.0,b'20210320094559Z',b'20210618094559Z',0,1620479598.326579
45,gov-nadlan.co.il,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210302000000Z',b'20210531235959Z',0,1620479598.398291
58,serivce.co-co-ip.edealinfo.co,,,,,,R3,Let's Encrypt,0.0,b'20210427173234Z',b'20210726173234Z',0,1620479598.4055731
61,ulec.cf,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210426000000Z',b'20210725235959Z',0,1620479599.1872928
64,tinify.ir,,,,,,R3,Let's Encrypt,0.0,b'20210411031325Z',b'20210710031325Z',0,1620479598.754071
66,homs.cl,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210318000000Z',b'20210616235959Z',0,1620479597.5731137
75,www.my-jcb.top,,,,,,R3,Let's Encrypt,0.0,b'20210428124914Z',b'20210727124914Z',0,1620479598.5638406
80,realestateagentlisting.tv,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0.0,b'20210427140401Z',b'20220427140401Z',0,1620479599.1262443
87,publicpricing.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210222000000Z',b'20210523235959Z',0,1620479599.1668453
93,freeserviceaccount.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210424000000Z',b'20210723235959Z',0,1620479599.7138903
108,intern.provadis.de-files.de,,,,,,R3,Let's Encrypt,0.0,b'20210414101826Z',b'20210713101826Z',0,1620479598.8702545
113,presprosarl.com,,,,,,R3,Let's Encrypt,0.0,b'20210304070836Z',b'20210602070836Z',0,1620479599.4463158
119,m.httpsservlces.runescape.com-fe.ru,,,,,,R3,Let's Encrypt,0.0,b'20210428010407Z',b'20210727010407Z',0,1620479598.8286955
134,*.zidmy.co,,,,,,*.zidmy.co,,0.0,b'20210426163513Z',b'20220426163513Z',18,1620479598.6185913
156,axrzu.casa,,,,,,R3,Let's Encrypt,0.0,b'20210428153224Z',b'20210727153224Z',0,1620479598.567206
160,attitudetransportes.com.br,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210423000000Z',b'20210722235959Z',0,1620479597.8191454
175,dua.lfgspa.com,,,,,,R3,Let's Encrypt,0.0,b'20210426070847Z',b'20210725070847Z',0,1620479597.9269507
188,big-redirect.duckdns.org,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210429000000Z',b'20210728235959Z',0,1620479598.1992497
197,pharmaglobiz.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0.0,b'20210209082811Z',b'20220213060800Z',0,1620479599.4649909
201,crmufl.co.jp.crwmq.com,,,,,,R3,Let's Encrypt,0.0,b'20210426162440Z',b'20210725162440Z',0,1620479599.808899
206,my-website-log-in.cloudns.cl,,,,,,R3,Let's Encrypt,0.0,b'20210427152832Z',b'20210726152832Z',0,1620479598.3203213
219,amazon.jp.ponj.tokyo,,,,,,R3,Let's Encrypt,0.0,b'20210427150428Z',b'20210726150428Z',0,1620479599.4388084
220,aman.bmzbn.com,,,,,,R3,Let's Encrypt,0.0,b'20210428100034Z',b'20210727100034Z',0,1620479598.8911502
233,jsukol.cn,,,,,,R3,Let's Encrypt,0.0,b'20210422014527Z',b'20210721014527Z',0,1620479598.7188704
245,wdnessfile.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210421000000Z',b'20220421235959Z',0,1620479597.8406506
255,uglyjax.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210219000000Z',b'20210520235959Z',0,1620479599.2779975
266,tainahong.com.hk,,,,,,R3,Let's Encrypt,0.0,b'20210219213216Z',b'20210520213216Z',0,1620479598.7526023
282,m.httpservlces.runescape.com-ov.ru,,,,,,R3,Let's Encrypt,0.0,b'20210428023447Z',b'20210727023447Z',0,1620479599.0336833
283,yoolda.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210320000000Z',b'20210618235959Z',0,1620479598.159194
289,*.secure031.com,,,,,,Encryption Everywhere DV TLS CA - G1,DigiCert Inc,0.0,b'20210428000000Z',b'20220427235959Z',0,1620479598.4915075
308,sidelinecompanions.com,,,,,,R3,Let's Encrypt,0.0,b'20210315200728Z',b'20210613200728Z',0,1620479599.7061892
325,sbsknz.cn,,,,,,R3,Let's Encrypt,0.0,b'20210420213505Z',b'20210719213505Z',0,1620479597.779406
338,cpcontacts.sdms-ltd.net,,,,,,R3,Let's Encrypt,0.0,b'20210415155336Z',b'20210714155336Z',0,1620479598.868936
343,m.secure.runescape.com-cn.ru,,,,,,R3,Let's Encrypt,0.0,b'20210428023445Z',b'20210727023445Z',0,1620479598.9281385
345,m.httpsservlces.runescape.com-oa.ru,,,,,,R3,Let's Encrypt,0.0,b'20210428010400Z',b'20210727010400Z',0,1620479598.377681
347,agent.homelisting-realestate.slickmartng.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210421000000Z',b'20220421235959Z',0,1620479599.6788957
350,m.servlces.runescape.com-oa.ru,,,,,,R3,Let's Encrypt,0.0,b'20210428010359Z',b'20210727010359Z',0,1620479597.5657785
361,cpanel.movcarbrasil.com.br,,,,,,R3,Let's Encrypt,0.0,b'20210322181145Z',b'20210620181145Z',0,1620479597.9145942
370,royalmail.fee-support.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210429000000Z',b'20220429235959Z',0,1620479599.4536934
372,xuuy.shop,,,,,,R3,Let's Encrypt,0.0,b'20210428122139Z',b'20210727122139Z',0,1620479597.8536966
375,web5369.web07.bero-webspace.de,,,,,,R3,Let's Encrypt,0.0,b'20210427144304Z',b'20210726144304Z',0,1620479597.7029495
377,cpanel.surveyurl.co.in,,,,,,R3,Let's Encrypt,0.0,b'20210330173501Z',b'20210628173501Z',0,1620479597.9148934
391,mail-9i5redelivery.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210430000000Z',b'20210729235959Z',0,1620479597.7630956
403,lrbbzz.cn,,,,,,R3,Let's Encrypt,0.0,b'20210411075211Z',b'20210710075211Z',0,1620479598.0871086
407,zap732075-1.plesk10.zap-webspace.com,,,,,,R3,Let's Encrypt,0.0,b'20210427054709Z',b'20210726054709Z',0,1620479599.6662958
416,krymalin.xyz,,,,,,R3,Let's Encrypt,0.0,b'20210301200124Z',b'20210530200124Z',0,1620479598.773591
418,my.narmsinc.org,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20200612000000Z',b'20210612235959Z',0,1620479599.2229695
419,tacazevent.com,,,,,,tacazevent.com,,0.0,b'20210323055454Z',b'20220323055454Z',18,1620479599.4529693
428,budgettrvl.com.ph,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210323000000Z',b'20210621235959Z',0,1620479599.2485173
442,metamaskwebwallets.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210329000000Z',b'20220329235959Z',0,1620479598.5236127
453,t201.qinngtsamamoon.top,,,,,,R3,Let's Encrypt,0.0,b'20210414124845Z',b'20210713124845Z',0,1620479597.9140704
460,fallenlondon.co,,,,,,R3,Let's Encrypt,0.0,b'20210428125517Z',b'20210727125517Z',0,1620479598.518307
469,get-payment.menkgh.com,,,,,,R3,Let's Encrypt,0.0,b'20210429105234Z',b'20210728105234Z',0,1620479598.9591622
